call_duration,data_usage,num_calls,sms_count,customer_id
59,2.58,8,9,7637
20,1.42,1,9,7638
35,2.69,24,37,7639
5,4.42,6,16,7640
9,4.73,24,25,7641
29,0.59,22,25,7642
6,1.43,11,33,7643
25,4.9,3,3,7644
31,1.43,28,49,7645
22,3.49,15,26,7646
2,1.34,11,20,7647
45,1.85,24,35,7648
5,1.04,5,37,7649
27,4.3,28,45,7650
25,4.42,26,30,7651
8,1.55,16,6,7652
55,4.14,21,43,7653
1,1.86,28,33,7654
20,0.59,7,17,7655
44,3.81,6,23,7656
23,3.02,9,12,7657
32,1.44,7,12,7658
11,1.34,3,24,7659
39,4.88,11,4,7660
47,4.33,27,38,7661
54,4.07,12,28,7662
24,0.73,21,43,7663
11,3.8,25,45,7664
29,1.15,11,32,7665
54,4.89,29,23,7666
26,0.36,26,9,7667
16,1.83,2,24,7668
35,2.2,1,40,7669
20,4.14,27,9,7670
46,3.85,24,38,7671
3,1.94,24,15,7672
1,2.87,2,27,7673
58,4.19,14,11,7674
53,0.19,13,43,7675
47,4.03,24,31,7676
1,4.74,5,28,7677
17,0.26,2,44,7678
2,0.32,23,49,7679
29,1.79,23,26,7680
20,0.53,19,25,7681
6,2.45,17,2,7682
8,3.67,11,25,7683
29,2.88,16,38,7684
48,1.06,20,0,7685
51,3.31,18,34,7686
33,3.46,20,26,7687
3,4.67,8,45,7688
35,0.82,2,3,7689
5,3.49,17,18,7690
27,4.57,11,21,7691
44,2.56,14,5,7692
12,1.87,16,8,7693
20,0.94,15,10,7694
45,4.35,15,21,7695
20,2.03,3,46,7696
9,4.63,26,8,7697
39,4.25,7,28,7698
4,1.95,29,42,7699
51,2.91,12,9,7700
54,0.23,22,33,7701
19,1.39,22,30,7702
38,3.58,23,21,7703
27,3.42,24,45,7704
45,1.83,3,3,7705
43,4.06,19,1,7706
13,1.26,10,4,7707
13,2.36,29,45,7708
57,2.42,8,14,7709
22,1.77,16,18,7710
28,4.78,16,37,7711
52,3.51,12,14,7712
47,2.74,29,45,7713
53,2.6,29,7,7714
45,0.88,23,19,7715
22,1.92,26,11,7716
43,3.4,5,3,7717
19,4.63,20,37,7718
8,4.1,6,42,7719
52,1.57,25,38,7720
8,2.23,6,35,7721
42,0.51,8,14,7722
26,0.6,17,0,7723
48,2.4,12,30,7724
51,2.7,22,8,7725
26,1.39,14,22,7726
23,3.25,2,25,7727
43,3.55,19,39,7728
13,1.57,6,43,7729
28,3.82,18,38,7730
9,1.11,4,17,7731
20,2.77,22,32,7732
56,4.04,5,40,7733
19,2.73,6,38,7734
48,4.55,15,13,7735
39,0.39,6,0,7736
51,2.98,8,12,7737
12,2.85,9,14,7738
15,3.34,21,36,7739
31,4.18,22,4,7740
55,3.66,6,13,7741
14,3.97,22,13,7742
11,1.52,2,45,7743
26,2,16,4,7744
42,3.17,20,10,7745
27,2.81,1,31,7746
11,4.81,28,4,7747
38,1.02,16,35,7748
34,1.82,1,14,7749
43,2.91,1,6,7750
19,4.35,7,4,7751
6,4.65,16,29,7752
46,1.75,17,14,7753
52,0.43,16,29,7754
38,2.17,16,13,7755
49,2.03,6,23,7756
42,4.93,18,23,7757
28,2.21,22,34,7758
1,1.6,22,4,7759
35,1.89,28,11,7760
40,2.04,27,19,7761
8,4.13,3,45,7762
59,0.5,8,4,7763
52,1.65,27,35,7764
54,4.83,4,20,7765
47,0.85,29,47,7766
56,3.74,23,38,7767
7,1.85,4,2,7768
11,2.95,17,28,7769
39,0.59,22,24,7770
4,1.6,5,26,7771
25,2.55,25,35,7772
12,1.24,14,21,7773
26,2.76,15,37,7774
38,1.18,25,34,7775
46,3.29,12,0,7776
12,4.53,27,2,7777
43,0.52,13,23,7778
51,1.16,24,7,7779
53,4.24,23,47,7780
37,3.19,18,38,7781
46,0.49,14,17,7782
53,2.48,24,40,7783
24,1.13,19,2,7784
16,1.08,22,17,7785
57,4.71,26,15,7786
13,3.83,7,31,7787
25,3.51,28,0,7788
54,1.27,6,25,7789
54,0.68,5,47,7790
57,4.37,4,11,7791
52,0.13,18,37,7792
54,2,25,20,7793
4,1.46,14,40,7794
11,2.89,16,12,7795
32,1.33,23,11,7796
49,1.62,23,12,7797
7,4.27,20,17,7798
46,3.06,14,18,7799
58,0.81,5,18,7800
11,3.66,22,5,7801
28,1.12,28,47,7802
54,2.22,11,6,7803
41,3.27,12,6,7804
23,1.43,18,27,7805
45,1.98,4,27,7806
23,3.7,13,18,7807
50,4.7,20,15,7808
28,2.69,28,16,7809
43,0.15,13,21,7810
47,1.76,4,18,7811
57,2.05,23,47,7812
26,1.76,29,28,7813
25,2.24,23,47,7814
54,3.2,7,18,7815
29,0.69,23,46,7816
19,1.44,2,34,7817
33,2.59,21,46,7818
36,1.65,26,24,7819
14,4.96,18,47,7820
14,2.21,21,19,7821
35,4.36,28,36,7822
30,4.49,6,18,7823
28,4.2,16,41,7824
17,0.33,3,12,7825
3,4.74,22,46,7826
16,0.73,15,11,7827
46,0.27,21,48,7828
30,2.13,20,14,7829
52,1.05,10,3,7830
29,1,9,14,7831
45,1.51,11,16,7832
15,1.32,14,26,7833
46,3.46,24,10,7834
56,1.02,12,22,7835
25,2.76,7,14,7836
51,4.93,11,30,7837
38,2.22,17,25,7838
42,3.25,25,6,7839
59,4.85,9,12,7840
47,0.77,22,12,7841
53,2.15,23,19,7842
54,4.27,13,33,7843
52,4.67,16,9,7844
58,3.05,3,49,7845
38,0.8,5,36,7846
23,4.52,23,26,7847
25,0.95,17,33,7848
42,1.83,28,35,7849
7,1.94,1,15,7850
22,2.29,21,20,7851
17,3.97,9,15,7852
18,4.03,23,16,7853
49,3.63,17,14,7854
41,0.21,29,12,7855
10,2.87,13,32,7856
10,3.76,15,4,7857
57,2.28,28,26,7858
7,4.73,21,0,7859
48,4.14,8,43,7860
50,3.23,8,29,7861
38,0.41,28,22,7862
27,3.3,2,14,7863
52,4.57,23,35,7864
33,1.96,10,18,7865
1,4.21,5,29,7866
44,1.63,16,15,7867
53,2.89,25,17,7868
34,3.28,19,25,7869
4,3.42,1,16,7870
17,4.42,13,10,7871
4,1.25,4,44,7872
43,1.39,7,28,7873
54,3.55,1,8,7874
26,0.97,2,48,7875
4,2.37,16,16,7876
1,0.2,14,26,7877
7,0.79,5,36,7878
30,3.43,25,21,7879
50,3.76,14,7,7880
9,0.67,17,2,7881
35,1.22,12,37,7882
8,0.58,20,34,7883
24,2.22,12,31,7884
19,0.72,3,7,7885
36,2.24,21,43,7886
50,3.69,21,26,7887
52,3.45,26,31,7888
59,1.47,2,35,7889
43,3.4,21,33,7890
27,4.65,25,24,7891
32,1.8,21,30,7892
14,1.71,15,41,7893
57,2.9,11,46,7894
18,1.3,10,12,7895
28,3.29,18,14,7896
29,4.18,23,49,7897
16,2.35,22,12,7898
35,3.43,23,32,7899
47,3.29,24,30,7900
59,0.29,26,24,7901
59,1,21,47,7902
31,4.48,2,39,7903
4,4.7,7,22,7904
37,3.92,7,37,7905
17,4.61,24,2,7906
39,1.6,7,15,7907
48,1.31,26,1,7908
46,1.98,23,22,7909
26,0.37,14,33,7910
48,4.07,29,29,7911
39,4.92,25,46,7912
41,4.14,24,9,7913
4,2.82,2,0,7914
30,1.55,2,21,7915
30,1.07,23,46,7916
22,1.88,26,32,7917
11,3.37,15,24,7918
2,2.29,11,21,7919
44,4.68,29,15,7920
12,4.29,10,29,7921
30,0.6,3,17,7922
36,0.74,17,23,7923
18,3.41,9,4,7924
26,1.23,15,36,7925
53,3.98,14,22,7926
7,3,19,41,7927
1,1.23,17,26,7928
58,2.45,22,11,7929
26,2.09,20,9,7930
23,4.38,17,33,7931
26,0.26,16,32,7932
45,4.49,20,15,7933
6,3.3,8,28,7934
6,3.71,27,17,7935
44,0.11,7,26,7936
8,3.18,12,6,7937
24,2.98,1,35,7938
22,2.73,26,26,7939
19,3.95,12,9,7940
37,2.82,25,9,7941
18,4.3,6,10,7942
31,1.24,16,29,7943
37,4.05,18,2,7944
30,0.98,19,28,7945
57,4.08,23,13,7946
42,4.71,3,12,7947
33,1.74,29,18,7948
10,2.7,3,24,7949
37,3.33,5,9,7950
12,0.49,3,14,7951
54,2.52,19,27,7952
30,1.87,27,39,7953
27,4.38,5,48,7954
39,4.4,14,37,7955
9,3.53,21,6,7956
54,3.31,16,13,7957
21,3.7,28,29,7958
12,1.89,25,39,7959
55,2.08,1,11,7960
29,2.81,17,27,7961
33,4.7,11,49,7962
43,3.65,9,13,7963
53,2.8,21,0,7964
15,3.88,4,3,7965
2,1.92,2,48,7966
52,3.68,28,17,7967
39,2.11,9,35,7968
53,1.47,22,31,7969
44,3.09,25,27,7970
54,3.47,5,27,7971
18,2.35,4,37,7972
3,2.87,23,31,7973
7,3.5,5,7,7974
43,3.86,24,24,7975
18,4.49,24,46,7976
44,1.84,29,19,7977
38,4.76,18,32,7978
37,3.22,13,29,7979
58,3.96,5,36,7980
33,3.53,26,15,7981
44,1.11,24,24,7982
59,0.45,19,37,7983
31,3.66,23,41,7984
58,2.6,3,9,7985
11,3.54,22,4,7986
4,2.44,18,7,7987
59,1.63,6,32,7988
18,1.5,6,36,7989
4,3.68,24,0,7990
49,1.46,5,30,7991
34,3.6,1,6,7992
29,1.98,8,46,7993
24,3.88,28,22,7994
22,0.8,25,23,7995
2,1.1,1,13,7996
44,3.46,21,22,7997
6,2.85,28,8,7998
42,1.1,6,7,7999
25,4.52,20,7,8000
55,1.45,14,2,8001
57,2.16,11,31,8002
21,1.09,2,3,8003
55,2,21,48,8004
59,2.51,4,37,8005
16,1.55,13,1,8006
31,3.87,7,8,8007
14,2.03,6,45,8008
39,3.67,3,0,8009
28,1.11,9,48,8010
32,1.95,14,10,8011
28,0.14,20,28,8012
51,3.82,11,25,8013
55,3.17,5,26,8014
49,4.11,14,37,8015
9,2.33,19,28,8016
58,4.02,8,32,8017
45,3.27,27,27,8018
22,0.12,7,30,8019
32,1.34,27,18,8020
5,2.52,27,47,8021
23,3.13,7,25,8022
5,0.42,24,49,8023
42,3.55,23,28,8024
53,2.76,3,10,8025
32,2.68,3,40,8026
59,1.53,18,31,8027
10,3.01,13,20,8028
59,0.23,1,37,8029
39,0.42,5,33,8030
58,3.7,28,39,8031
15,1.68,4,21,8032
7,1.8,16,47,8033
29,1.12,15,26,8034
59,2.28,29,7,8035
47,0.35,27,39,8036
3,1.57,18,45,8037
19,2.68,17,30,8038
10,2.38,14,0,8039
28,5,14,38,8040
29,2,19,33,8041
15,2,29,46,8042
35,2.57,6,23,8043
6,1.03,13,27,8044
12,4.39,18,49,8045
47,2.9,26,3,8046
38,1.04,15,17,8047
13,3.99,29,28,8048
29,0.27,23,22,8049
19,4.91,27,36,8050
3,4.34,7,26,8051
8,2.94,27,15,8052
8,0.65,19,44,8053
55,1.15,17,26,8054
58,1.47,9,8,8055
20,1.28,11,4,8056
47,2.54,5,7,8057
4,4.73,2,17,8058
51,2.28,15,34,8059
21,3.34,24,5,8060
3,3.47,12,42,8061
45,4.37,10,22,8062
8,0.27,10,45,8063
23,2.08,20,25,8064
16,3.95,11,38,8065
13,4.09,10,23,8066
3,4.64,28,9,8067
48,3.54,7,14,8068
9,1.3,14,37,8069
14,2.58,13,19,8070
13,0.26,5,28,8071
53,3.27,29,5,8072
57,2.82,19,47,8073
7,3.37,10,8,8074
15,4.66,8,49,8075
7,3.47,18,4,8076
38,1.67,1,47,8077
34,1.07,5,38,8078
41,4.29,11,18,8079
22,1.05,20,4,8080
24,0.89,11,19,8081
49,1.11,16,10,8082
37,2.59,10,49,8083
44,0.71,15,26,8084
1,4.7,7,28,8085
10,4.83,15,6,8086
43,4.87,29,49,8087
16,0.29,25,2,8088
46,4.74,16,4,8089
8,4.99,6,12,8090
56,4.72,11,15,8091
49,3.39,17,11,8092
25,3.54,15,38,8093
50,0.7,16,26,8094
12,4.38,24,44,8095
25,0.39,2,32,8096
17,1.66,4,14,8097
26,4.96,19,20,8098
46,2.17,6,43,8099
48,0.74,18,16,8100
14,4.85,21,36,8101
41,4.92,11,48,8102
36,1.02,9,14,8103
57,4.34,3,19,8104
23,2.01,2,18,8105
43,1.97,18,0,8106
6,1.39,15,3,8107
47,0.32,25,2,8108
5,1.41,22,7,8109
43,0.36,18,40,8110
25,4.63,19,43,8111
18,3.34,15,4,8112
13,4.44,17,8,8113
43,3.61,18,0,8114
14,0.74,18,42,8115
28,4.71,11,29,8116
18,4.51,18,6,8117
59,1.81,23,21,8118
57,0.65,3,19,8119
28,3.55,13,28,8120
51,3.67,14,26,8121
56,4.49,27,24,8122
27,0.36,4,45,8123
32,0.79,18,34,8124
47,3.03,5,26,8125
9,3.13,14,10,8126
40,0.26,25,16,8127
32,2.04,12,30,8128
20,2.96,25,17,8129
28,3.72,7,18,8130
33,1.65,12,49,8131
4,2.47,8,37,8132
46,4.09,29,28,8133
57,4.77,21,14,8134
34,1.23,21,6,8135
48,1.34,28,36,8136
3,4.71,3,36,8137
26,2.04,22,6,8138
8,3.62,1,21,8139
6,3.1,3,11,8140
16,1.5,11,7,8141
24,3.3,18,17,8142
48,3.31,7,27,8143
39,3,9,17,8144
30,0.59,4,30,8145
45,4.98,23,16,8146
13,2.06,24,22,8147
5,3.23,10,10,8148
25,4.44,18,14,8149
20,2.17,23,29,8150
54,3.89,16,30,8151
18,4.86,29,5,8152
47,1.86,12,11,8153
18,2.09,19,22,8154
2,4.54,24,38,8155
10,0.88,22,39,8156
55,0.24,3,35,8157
45,4.55,8,34,8158
50,4.13,27,2,8159
47,4.87,29,41,8160
12,0.39,19,27,8161
47,0.87,9,14,8162
13,0.62,27,12,8163
50,3.45,19,18,8164
47,3.07,17,39,8165
57,1.86,13,17,8166
55,0.38,2,30,8167
11,3.23,4,36,8168
19,2.89,29,20,8169
35,0.65,11,38,8170
39,4.55,2,4,8171
53,1.07,4,16,8172
26,3.74,4,18,8173
46,4.44,20,3,8174
14,2.94,1,25,8175
54,1.31,25,23,8176
45,1.62,26,38,8177
44,4.44,11,37,8178
24,1.56,23,45,8179
41,3.76,2,18,8180
1,4.95,19,29,8181
51,5,29,25,8182
43,2.71,8,10,8183
55,4.15,23,38,8184
22,4.95,20,2,8185
23,1.94,4,21,8186
56,1.34,25,16,8187
54,0.66,16,10,8188
19,0.79,15,46,8189
18,4.28,5,38,8190
12,2.98,29,46,8191
55,4.38,27,26,8192
28,3.97,5,48,8193
28,3.4,15,42,8194
59,3.09,23,28,8195
33,0.34,17,11,8196
19,4.37,3,12,8197
28,2.15,18,10,8198
59,2.84,11,30,8199
52,0.21,26,10,8200
49,4.69,6,40,8201
37,4.52,27,42,8202
26,2.76,12,35,8203
35,2.93,22,1,8204
34,3.55,26,22,8205
35,1.4,17,35,8206
40,1.19,14,13,8207
16,3.4,6,36,8208
38,0.61,10,48,8209
13,2.32,16,26,8210
23,2.51,18,11,8211
54,1.97,27,28,8212
22,1.01,20,5,8213
16,1.84,6,43,8214
28,1.75,19,46,8215
48,2.55,3,22,8216
35,3.41,12,9,8217
45,4.84,16,33,8218
46,0.81,3,43,8219
8,4.38,16,11,8220
44,1.49,4,31,8221
55,3,25,25,8222
55,2.78,20,6,8223
22,2.83,13,31,8224
21,3.64,4,32,8225
26,1.97,4,17,8226
40,1.66,7,34,8227
21,4.28,21,19,8228
25,1.18,12,30,8229
41,0.98,2,4,8230
1,0.18,16,31,8231
6,1.13,7,46,8232
23,2.64,19,41,8233
51,2.74,11,18,8234
23,1.35,1,0,8235
43,0.45,9,6,8236
43,3.75,5,21,8237
23,3.81,26,49,8238
32,4.99,17,33,8239
30,4.51,27,9,8240
13,4.64,1,46,8241
43,4.01,17,41,8242
18,3.12,12,25,8243
23,0.73,25,31,8244
15,3.15,13,41,8245
33,0.37,24,26,8246
21,4.44,11,11,8247
57,2.46,13,39,8248
39,3.52,13,22,8249
23,0.36,6,13,8250
27,2.72,26,33,8251
45,1.58,22,16,8252
44,1.5,6,5,8253
18,2.01,20,26,8254
24,0.1,21,7,8255
51,2.39,10,32,8256
47,2.48,19,34,8257
40,4.33,3,46,8258
51,2.3,26,16,8259
42,1.88,7,25,8260
7,4.97,5,6,8261
50,2.9,8,45,8262
48,2.42,5,23,8263
20,2.53,12,24,8264
27,4.06,4,34,8265
6,1.77,19,25,8266
27,2.01,28,49,8267
9,3.8,18,4,8268
53,0.46,3,46,8269
45,4.34,7,37,8270
57,2.21,8,34,8271
31,2.95,15,29,8272
21,3.81,21,49,8273
26,1.4,27,24,8274
40,4.46,17,23,8275
48,4.9,19,29,8276
45,2.52,4,19,8277
13,4.69,16,2,8278
49,0.11,26,31,8279
23,4.48,13,7,8280
20,1.62,29,49,8281
37,1.63,12,46,8282
54,1.22,4,22,8283
53,1.65,12,45,8284
28,1.15,17,15,8285
17,4.54,26,34,8286
28,4.51,9,24,8287
41,0.6,12,14,8288
2,0.8,26,7,8289
25,4.32,15,33,8290
58,2.05,20,24,8291
50,0.93,2,48,8292
41,2.6,29,43,8293
6,2.14,9,18,8294
11,1.17,14,42,8295
57,3.63,4,49,8296
38,3.19,4,12,8297
6,0.59,27,45,8298
45,4.63,6,11,8299
11,2.84,24,14,8300
14,1.33,5,22,8301
2,1.11,28,39,8302
40,0.77,24,1,8303
3,2.18,17,39,8304
55,0.76,13,22,8305
53,2.14,20,4,8306
35,0.83,17,33,8307
33,3.32,19,9,8308
24,3.95,27,26,8309
19,2.79,23,41,8310
18,3.43,1,3,8311
49,4.7,21,3,8312
52,3.23,17,7,8313
24,1.88,22,5,8314
45,2.3,25,24,8315
35,4.32,3,26,8316
1,0.74,27,46,8317
36,1.7,27,49,8318
25,2.93,14,39,8319
45,3.41,12,19,8320
49,3.84,15,26,8321
43,1.66,6,6,8322
34,0.81,20,22,8323
25,4.78,22,19,8324
16,0.47,2,48,8325
34,0.57,4,33,8326
29,2.53,13,28,8327
19,4.11,13,43,8328
23,3.9,23,4,8329
19,4.69,27,26,8330
25,0.79,22,11,8331
16,1.94,25,16,8332
54,1.48,27,36,8333
51,4.32,23,33,8334
9,2.49,17,29,8335
1,0.23,6,35,8336
42,3.57,11,5,8337
19,2,19,31,8338
33,2.7,16,31,8339
34,4.48,8,8,8340
16,1.36,29,21,8341
44,1.28,1,9,8342
40,1.39,10,28,8343
55,1.76,2,10,8344
18,0.63,19,27,8345
34,3.52,14,1,8346
25,1.12,3,20,8347
45,4.64,23,30,8348
6,1.16,29,40,8349
21,1.35,24,16,8350
58,1.56,9,26,8351
6,3.87,23,29,8352
32,2.2,8,40,8353
41,4.11,11,7,8354
48,3.95,15,36,8355
43,4.65,6,4,8356
39,3.81,2,25,8357
31,0.35,1,5,8358
42,4.2,3,15,8359
10,4.7,25,0,8360
30,4.97,29,8,8361
57,0.71,23,20,8362
52,3.11,18,6,8363
18,1.08,14,42,8364
24,1.39,17,14,8365
52,3.75,2,23,8366
9,4.89,19,4,8367
31,3.01,22,37,8368
15,4.27,28,28,8369
4,0.14,9,45,8370
40,0.28,8,45,8371
9,3.02,10,10,8372
45,2.01,9,3,8373
9,4.46,27,9,8374
26,1.58,27,33,8375
4,2.22,8,3,8376
17,2.69,7,9,8377
16,1.44,22,32,8378
15,4.55,24,45,8379
35,2.38,6,17,8380
57,2.18,2,11,8381
52,4.26,29,22,8382
5,1.63,9,43,8383
55,4.11,9,24,8384
5,0.7,19,36,8385
20,1,9,3,8386
15,4.76,2,12,8387
18,4.23,28,17,8388
47,2,19,28,8389
2,3.23,16,43,8390
29,4.72,22,29,8391
13,1.14,14,47,8392
4,0.39,20,37,8393
42,2.73,24,27,8394
45,0.8,1,6,8395
10,1.02,13,23,8396
31,4.47,22,40,8397
41,0.14,2,9,8398
8,4.1,22,36,8399
3,2.63,14,26,8400
48,2.84,1,20,8401
46,3.39,15,35,8402
9,2.21,18,42,8403
30,0.67,9,28,8404
53,0.6,22,6,8405
11,3.8,8,12,8406
35,1.18,7,44,8407
37,0.24,9,22,8408
42,4.9,9,49,8409
13,4.9,11,24,8410
36,1.95,4,40,8411
56,0.23,7,44,8412
13,3.66,21,12,8413
12,4.17,7,36,8414
37,0.71,4,29,8415
10,0.76,12,25,8416
56,4.13,26,11,8417
9,4.62,27,0,8418
52,3.97,27,17,8419
7,1.08,17,20,8420
2,2.12,20,23,8421
54,3.04,29,16,8422
56,0.89,26,41,8423
23,1.13,3,8,8424
39,1.49,9,39,8425
40,2.6,5,27,8426
39,2.6,20,14,8427
21,4.09,16,12,8428
23,3.79,8,27,8429
29,4.58,21,16,8430
14,4.18,16,8,8431
26,1.34,19,20,8432
51,1.72,16,29,8433
5,2.55,18,10,8434
55,0.17,15,29,8435
31,4.53,24,35,8436
25,0.32,28,24,8437
31,1.68,18,6,8438
50,2.89,14,19,8439
20,2.64,24,34,8440
44,3.31,16,9,8441
55,2.68,5,34,8442
17,1.22,8,0,8443
45,1.09,16,13,8444
2,4.55,21,44,8445
25,1.39,1,4,8446
13,1.48,28,39,8447
58,2.12,29,43,8448
39,0.78,11,37,8449
28,2.59,11,33,8450
42,3.36,2,23,8451
55,3.95,22,3,8452
6,3.59,19,26,8453
3,0.82,24,4,8454
58,2.33,5,42,8455
35,0.29,3,12,8456
18,0.19,28,39,8457
11,2.26,26,20,8458
54,1.34,23,36,8459
20,3.45,8,31,8460
5,3.65,4,37,8461
19,4.49,29,30,8462
22,3.83,13,31,8463
59,0.34,27,14,8464
19,1.92,25,47,8465
47,1.44,22,29,8466
16,1.99,14,42,8467
24,0.88,1,6,8468
41,0.58,5,37,8469
4,2.65,21,30,8470
15,3.63,7,43,8471
25,3.54,23,25,8472
44,2.31,6,35,8473
55,2.66,15,45,8474
35,2.63,15,42,8475
55,3.49,8,25,8476
14,0.33,2,43,8477
49,3.58,14,1,8478
19,2.95,29,42,8479
38,1.07,16,44,8480
36,0.34,29,42,8481
7,0.63,23,8,8482
30,2.67,10,47,8483
19,3.82,15,4,8484
49,1.74,23,26,8485
25,1.96,4,11,8486
16,4.68,12,34,8487
47,1.14,10,28,8488
54,0.61,2,15,8489
40,1.78,4,18,8490
51,3.76,20,48,8491
8,3.17,28,42,8492
18,2.14,28,26,8493
28,4.83,6,17,8494
16,3.7,14,40,8495
52,0.4,23,12,8496
19,3.75,3,29,8497
42,0.22,15,25,8498
17,3.29,26,5,8499
45,1.13,1,2,8500
13,3.51,19,22,8501
7,1.62,25,11,8502
27,4.38,1,40,8503
10,1.75,13,40,8504
34,3.14,8,14,8505
36,1.5,18,0,8506
25,4.59,22,49,8507
6,3.93,3,46,8508
24,1.29,23,7,8509
18,4.75,18,30,8510
23,1.85,20,10,8511
6,3.29,26,16,8512
29,3.74,9,26,8513
25,0.21,6,30,8514
55,4.8,20,26,8515
17,1.79,2,13,8516
46,1.03,26,22,8517
24,4.27,25,4,8518
11,3.54,4,29,8519
26,0.53,25,33,8520
51,0.67,18,46,8521
34,3.6,7,18,8522
28,0.47,27,30,8523
3,4.59,11,15,8524
11,3.73,5,44,8525
38,1.74,8,26,8526
14,1.88,11,25,8527
51,2.58,24,38,8528
26,1.87,20,28,8529
48,3.94,29,48,8530
21,4.88,20,38,8531
54,2.96,15,43,8532
56,2.29,24,44,8533
39,1.19,3,28,8534
30,3.3,7,44,8535
59,3.46,24,45,8536
8,3.46,8,46,8537
51,0.23,11,30,8538
20,4.51,10,1,8539
48,1.76,20,5,8540
32,3.75,9,8,8541
22,3.82,15,14,8542
59,3.29,26,19,8543
7,2.03,20,47,8544
9,3.08,24,1,8545
45,0.3,22,2,8546
1,3.83,5,29,8547
29,0.59,15,7,8548
8,2.04,4,39,8549
56,0.61,5,20,8550
54,4.2,29,38,8551
4,2.8,15,42,8552
35,3.49,27,12,8553
59,3.44,17,39,8554
3,4.22,23,40,8555
54,0.75,8,47,8556
45,3.33,28,36,8557
40,2.92,25,31,8558
7,0.25,29,13,8559
27,1.09,19,0,8560
1,1.41,9,26,8561
27,0.46,10,23,8562
16,1.84,5,48,8563
38,0.23,10,21,8564
7,2.81,22,13,8565
44,1.14,1,44,8566
23,1.51,25,7,8567
41,4.56,25,26,8568
59,2.56,22,2,8569
11,1.42,24,32,8570
42,3.03,4,46,8571
53,1.09,21,20,8572
33,0.46,5,31,8573
50,0.2,23,39,8574
36,4.76,7,40,8575
37,3.65,23,44,8576
41,4.02,5,43,8577
59,4.91,20,40,8578
17,4.66,8,31,8579
35,3.71,17,23,8580
48,3.5,1,10,8581
5,1.75,22,36,8582
48,0.61,18,20,8583
32,2.91,12,17,8584
3,2.92,3,10,8585
52,4.77,20,26,8586
47,2.27,14,42,8587
35,3.48,16,37,8588
52,2.92,18,0,8589
14,0.97,10,28,8590
48,3,23,20,8591
31,2.75,15,28,8592
31,2.52,10,8,8593
17,2.62,1,6,8594
24,0.9,19,37,8595
52,2.37,2,30,8596
23,3.07,13,26,8597
18,2.5,25,41,8598
50,2.49,16,31,8599
54,0.48,8,4,8600
14,1.03,3,32,8601
50,1.67,21,14,8602
15,2.15,19,4,8603
15,3.01,14,19,8604
6,4.33,11,37,8605
27,0.88,29,36,8606
15,0.17,12,16,8607
50,2.3,11,49,8608
36,2.22,28,3,8609
55,2.8,11,20,8610
8,4.18,22,33,8611
15,4.03,21,39,8612
3,0.59,27,4,8613
47,4.68,18,3,8614
13,0.64,10,21,8615
41,3.21,16,13,8616
34,3.39,8,3,8617
24,3.43,6,7,8618
40,1.4,19,2,8619
32,1.72,13,45,8620
32,2.79,15,28,8621
30,1.08,13,25,8622
52,0.2,1,49,8623
49,2.85,21,29,8624
13,2.38,28,11,8625
1,3.32,27,14,8626
34,0.82,2,40,8627
15,4.22,13,1,8628
44,0.82,2,0,8629
14,4.47,25,46,8630
57,2.3,11,46,8631
29,2.79,13,27,8632
34,4.49,10,39,8633
18,1.57,23,34,8634
54,0.99,22,33,8635
7,2.28,15,3,8636
29,1.3,29,17,8637
55,2.69,1,11,8638
31,1.45,14,49,8639
25,4.34,10,20,8640
38,3.08,18,9,8641
14,0.1,11,20,8642
8,4.05,7,39,8643
27,1.72,15,24,8644
54,1.67,3,49,8645
2,1.98,2,16,8646
17,3.19,22,5,8647
37,2.27,8,13,8648
14,3.18,8,36,8649
25,0.82,11,39,8650
56,4.85,16,39,8651
30,3.68,2,17,8652
29,1.33,22,29,8653
20,3.65,28,8,8654
21,2.92,5,13,8655
53,0.64,7,45,8656
22,0.97,20,45,8657
35,0.3,28,16,8658
37,4.07,13,33,8659
16,2.8,2,45,8660
50,1.65,26,21,8661
58,0.72,3,31,8662
49,2.47,9,11,8663
43,2.67,10,15,8664
17,3.54,24,21,8665
16,4.85,13,37,8666
58,2.23,25,49,8667
55,2.09,21,38,8668
2,1.91,13,1,8669
4,4.15,5,44,8670
21,0.87,23,7,8671
39,1.78,7,43,8672
34,3.65,17,0,8673
30,0.18,28,40,8674
6,1.52,15,39,8675
17,3.24,5,40,8676
39,1.01,24,4,8677
25,1.58,7,44,8678
5,2.48,27,45,8679
5,2.17,2,35,8680
20,0.62,24,16,8681
16,4.7,18,40,8682
51,0.32,10,29,8683
41,3.77,1,14,8684
37,0.45,27,19,8685
40,2.39,27,35,8686
9,0.96,14,1,8687
5,0.79,27,44,8688
42,0.72,19,3,8689
57,2.32,16,49,8690
2,2.63,19,23,8691
9,0.75,6,47,8692
43,4.9,12,41,8693
36,1.36,3,1,8694
22,2.35,7,45,8695
22,1.16,24,1,8696
22,2.52,3,49,8697
34,3.8,25,0,8698
55,2.65,17,12,8699
29,1.5,15,5,8700
38,1.32,19,21,8701
59,3.82,28,16,8702
46,0.68,19,48,8703
33,1.91,23,21,8704
18,0.84,11,42,8705
7,1.36,27,5,8706
1,0.85,21,2,8707
33,4.45,20,45,8708
1,3.69,2,5,8709
24,2.85,7,16,8710
4,1.2,19,34,8711
4,2.6,7,48,8712
18,2.65,10,49,8713
